candidate_id,age,gender,race,education_level,years_experience,skills_score,interview_score,referral,department,location,disability_status,veteran_status,hired
113004,31,Male,Other,Masters,12,70,8,No,Finance,Austin,None,No,Yes
113005,27,Female,White,Masters,4,68,2,No,Engineering,Austin,None,No,No
113006,55,Non-binary,White,Bachelors,19,80,7,No,Sales,San Francisco,None,No,Yes
113007,56,Female,Hispanic,Masters,20,46,8,No,Finance,Chicago,None,No,No
113008,39,Male,White,High School,15,93,5,No,HR,Remote,None,No,Yes
113009,41,Male,Other,Bachelors,13,62,7,No,Engineering,Chicago,Physical,No,Yes
113010,52,Male,Black,Bachelors,8,71,5,Yes,Operations,Chicago,None,No,No
113011,47,Male,Asian,Masters,30,30,6,Yes,Finance,Chicago,None,No,No
113012,34,Female,Black,PhD,4,51,10,No,Finance,Remote,None,Yes,No
113013,33,Male,White,Masters,4,56,6,No,Finance,New York,None,No,No
113014,26,Female,White,Bachelors,10,55,9,No,Marketing,Chicago,Sensory,No,No
113015,22,Female,White,Bachelors,24,73,8,Yes,Finance,San Francisco,None,No,Yes
113016,58,Male,White,PhD,26,60,8,No,Marketing,San Francisco,None,Yes,Yes
113017,37,Male,White,High School,3,67,5,Yes,HR,Austin,Physical,No,No
113018,58,Male,Other,Bachelors,7,70,6,No,Operations,Chicago,None,No,No
113019,52,Female,White,High School,26,54,6,No,Engineering,Austin,Sensory,Yes,No
113020,56,Female,White,PhD,22,68,9,No,Engineering,Chicago,None,No,No
113021,61,Female,White,Bachelors,6,81,6,No,Operations,Chicago,Cognitive,No,No
113022,33,Male,White,Masters,3,60,5,No,Sales,Chicago,None,No,Yes
113023,37,Male,Hispanic,Bachelors,27,100,3,No,Engineering,Austin,None,No,No
113024,59,Male,Black,Bachelors,26,74,7,No,Finance,New York,None,No,Yes
113025,35,Female,Asian,Masters,24,60,6,Yes,Sales,Remote,None,No,No
113026,44,Male,Hispanic,Bachelors,29,65,4,No,Marketing,New York,None,Yes,Yes
113027,30,Male,Black,Bachelors,28,80,3,No,Finance,Chicago,None,No,No
113028,37,Male,White,Bachelors,25,24,8,No,Finance,New York,None,No,Yes
113029,39,Female,Asian,Masters,18,96,4,No,Finance,Remote,None,No,No
113030,37,Female,Hispanic,Bachelors,14,59,4,Yes,Operations,New York,None,No,No
113031,33,Male,White,High School,11,100,4,No,Engineering,Austin,None,No,Yes
113032,53,Male,White,Bachelors,11,57,8,No,HR,Chicago,None,No,Yes
113033,57,Female,Asian,Bachelors,6,87,6,No,Sales,New York,None,No,No
113034,38,Male,White,Masters,2,70,9,No,Engineering,New York,None,No,No
113035,22,Female,Asian,Bachelors,14,88,5,No,HR,New York,None,No,Yes
113036,28,Male,Black,Bachelors,28,35,5,Yes,Operations,Austin,None,No,Yes
113037,24,Male,Hispanic,PhD,4,56,5,No,Sales,San Francisco,None,No,Yes
113038,31,Male,White,PhD,29,46,9,Yes,HR,Chicago,None,No,Yes
113039,51,Male,Black,High School,13,50,6,No,Marketing,Chicago,None,No,No
113040,24,Male,White,Bachelors,18,63,6,No,Engineering,Remote,None,No,No
113041,36,Female,Hispanic,Masters,28,29,4,No,Engineering,Remote,None,No,No
113042,37,Male,White,High School,25,50,8,No,Sales,New York,None,No,Yes
113043,59,Female,Asian,High School,28,79,9,No,Operations,Remote,None,No,Yes
113044,62,Female,Other,PhD,15,76,7,No,Finance,New York,None,No,Yes
113045,32,Female,White,Masters,22,76,7,No,HR,Austin,None,No,Yes
113046,54,Female,White,Bachelors,3,91,8,No,Marketing,Remote,None,No,No
113047,62,Male,White,Bachelors,20,51,8,No,Operations,San Francisco,None,No,Yes
113048,30,Male,Other,Bachelors,11,58,6,No,Marketing,San Francisco,None,No,No
113049,43,Male,Hispanic,Masters,2,73,6,No,HR,New York,None,No,Yes
113050,42,Male,Black,PhD,2,32,7,Yes,Finance,Chicago,None,No,Yes
113051,44,Female,White,Masters,3,69,9,No,Operations,Chicago,None,Yes,No
113052,48,Male,White,Bachelors,4,59,10,No,Engineering,New York,None,No,No
113053,22,Male,White,Bachelors,22,56,3,No,Finance,Austin,None,No,Yes
113054,24,Male,White,Masters,25,58,5,No,HR,Austin,None,No,No
113055,54,Female,White,High School,20,94,5,No,HR,New York,None,No,Yes
113056,47,Male,White,Masters,19,66,6,Yes,HR,New York,None,No,Yes
113057,50,Female,Hispanic,Bachelors,12,36,8,No,Engineering,San Francisco,None,No,Yes
113058,47,Female,White,Bachelors,14,54,7,Yes,Finance,Austin,None,No,Yes
113059,55,Female,Hispanic,Masters,14,54,4,Yes,HR,Austin,None,No,No
113060,41,Female,White,Bachelors,12,70,5,No,Finance,Remote,None,No,No
113061,34,Male,Black,Bachelors,14,100,5,Yes,Sales,Austin,None,No,Yes
113062,59,Male,Hispanic,High School,9,67,8,No,Sales,New York,None,No,No
113063,55,Female,White,Bachelors,24,79,5,No,Marketing,New York,None,No,No
113064,39,Female,Asian,Bachelors,18,32,9,Yes,Operations,New York,None,No,Yes
113065,33,Male,White,High School,30,62,6,Yes,HR,Chicago,None,No,Yes
113066,57,Female,Asian,High School,21,51,7,No,HR,San Francisco,None,No,No
113067,33,Female,White,Masters,24,39,7,No,Marketing,San Francisco,None,No,Yes
113068,48,Male,White,Masters,2,31,6,No,Finance,Remote,None,No,No
113069,26,Male,Hispanic,Bachelors,29,68,8,No,HR,New York,None,No,Yes
113070,45,Male,White,Bachelors,8,77,8,No,Engineering,New York,Physical,No,Yes
113071,27,Male,Other,Masters,1,64,8,No,Engineering,Austin,None,No,No
113072,32,Female,Black,Bachelors,8,80,7,Yes,Marketing,Remote,None,No,No
113073,38,Male,White,High School,23,25,10,No,Operations,Remote,None,No,Yes
113074,37,Female,White,PhD,9,56,6,No,Engineering,New York,None,No,No
113075,50,Male,Hispanic,PhD,23,57,7,No,Sales,New York,None,No,No
113076,25,Male,White,Masters,4,68,6,Yes,Sales,Chicago,None,No,Yes
113077,29,Female,Asian,High School,18,75,7,No,Marketing,New York,None,No,Yes
113078,30,Female,White,Masters,14,80,6,Yes,Sales,New York,None,No,Yes
113079,61,Male,White,High School,20,68,10,No,HR,Remote,None,No,Yes
113080,24,Male,White,Masters,3,54,3,No,Finance,Chicago,None,Yes,Yes
113081,60,Male,White,Masters,24,74,7,Yes,HR,Chicago,None,No,Yes
113082,41,Female,White,High School,7,59,10,No,Sales,San Francisco,None,No,Yes
113083,43,Female,Hispanic,Masters,6,99,9,No,Operations,Chicago,None,No,Yes
113084,33,Male,White,Bachelors,14,63,5,No,Engineering,Austin,None,No,No
113085,23,Female,White,Bachelors,9,59,8,No,HR,Remote,None,No,Yes
113086,39,Female,White,Bachelors,7,58,7,No,Finance,Chicago,None,No,No
113087,27,Male,White,Bachelors,0,47,7,No,Operations,Austin,None,No,Yes
113088,30,Male,White,PhD,17,70,7,No,HR,Austin,None,No,Yes
113089,38,Female,White,High School,28,47,6,No,Engineering,Chicago,None,No,No
113090,42,Male,Black,PhD,28,56,6,No,HR,New York,None,No,Yes
113091,60,Male,White,Bachelors,18,66,7,No,HR,Austin,None,No,Yes
113092,53,Female,Asian,Bachelors,12,90,4,No,Sales,Chicago,None,No,No
113093,30,Female,White,Bachelors,11,82,2,No,Finance,San Francisco,Sensory,No,Yes
113094,57,Male,Other,Bachelors,26,50,5,Yes,HR,Chicago,None,Yes,No
113095,45,Male,White,Bachelors,18,64,7,No,Operations,Chicago,None,No,Yes
113096,25,Male,White,Masters,8,100,8,Yes,Engineering,Austin,None,No,Yes
113097,47,Male,Black,High School,8,53,7,No,HR,San Francisco,None,No,Yes
113098,48,Male,White,High School,20,63,9,No,Marketing,Austin,None,No,Yes
113099,26,Female,White,PhD,13,54,8,No,Finance,Chicago,None,No,No
113100,58,Female,White,Masters,3,69,10,Yes,Marketing,Chicago,None,No,Yes
113101,32,Male,White,Bachelors,3,51,10,Yes,Operations,Austin,None,No,No
113102,36,Female,White,Masters,2,60,2,No,Marketing,Austin,None,No,No
113103,24,Female,Hispanic,High School,8,66,8,No,Operations,New York,None,No,No
113104,52,Male,White,Bachelors,12,89,9,No,Operations,New York,None,No,Yes
113105,50,Male,White,High School,5,55,7,No,Finance,Chicago,None,No,Yes
113106,39,Male,Asian,High School,15,60,7,No,Operations,New York,None,No,No
113107,29,Female,Other,Masters,20,100,5,Yes,Finance,Chicago,None,Yes,Yes
113108,32,Female,White,Bachelors,15,22,6,No,HR,Austin,None,Yes,Yes
113109,50,Female,Hispanic,PhD,23,33,5,No,Marketing,San Francisco,None,No,Yes
113110,32,Male,Hispanic,PhD,22,77,8,Yes,Marketing,Chicago,None,No,Yes
113111,36,Female,Hispanic,Masters,10,29,7,No,Marketing,Chicago,None,No,No
113112,32,Male,Asian,Masters,10,53,8,No,Operations,Chicago,None,No,No
113113,29,Female,White,High School,7,33,5,Yes,HR,Austin,Sensory,No,No
113114,39,Female,Black,High School,5,54,9,No,Sales,San Francisco,None,No,No
113115,26,Female,Black,PhD,27,64,8,No,HR,San Francisco,None,No,No
113116,56,Female,Hispanic,Masters,28,69,7,No,Sales,Remote,None,No,No
113117,24,Male,White,High School,25,63,7,No,HR,New York,None,Yes,Yes
113118,30,Male,White,High School,4,79,6,Yes,Sales,Austin,None,No,Yes
113119,40,Female,Black,Masters,7,63,6,No,Marketing,San Francisco,None,No,Yes
113120,52,Male,White,Bachelors,13,83,2,No,Marketing,New York,None,No,No
113121,26,Male,Other,High School,3,68,5,No,Engineering,Remote,None,No,Yes
113122,30,Female,White,Bachelors,29,56,8,No,Operations,Remote,None,No,Yes
113123,59,Female,White,High School,29,45,5,No,Finance,Austin,None,No,No
113124,38,Male,White,Bachelors,18,67,5,No,Sales,Remote,None,No,Yes
113125,44,Female,White,Bachelors,19,80,4,No,HR,Remote,Sensory,No,No
113126,62,Male,Black,Masters,27,63,9,Yes,Sales,New York,None,No,No
113127,59,Female,White,High School,1,55,8,No,Operations,Remote,None,No,No
113128,40,Female,Asian,Bachelors,29,100,7,No,Marketing,New York,None,No,Yes
113129,25,Female,Hispanic,Masters,0,57,8,No,Operations,Austin,None,No,Yes
113130,40,Male,Black,Bachelors,20,61,9,No,Finance,Austin,None,No,Yes
113131,42,Male,Black,Bachelors,7,49,8,No,Operations,Chicago,None,Yes,No
113132,44,Male,Asian,Bachelors,4,71,6,No,Operations,New York,None,No,No
113133,42,Male,Asian,Bachelors,16,72,10,No,Marketing,San Francisco,None,No,Yes
113134,40,Male,White,Bachelors,0,64,6,No,Sales,Remote,None,No,Yes
113135,32,Female,Asian,Masters,6,43,8,No,Sales,San Francisco,None,No,Yes
113136,55,Female,Hispanic,Bachelors,22,54,8,No,Marketing,Chicago,None,No,No
113137,37,Male,Hispanic,High School,4,78,8,No,Operations,San Francisco,None,No,Yes
113138,54,Male,White,Bachelors,7,83,6,No,Marketing,San Francisco,None,No,Yes
113139,36,Male,Other,High School,5,91,6,No,Sales,Austin,None,No,Yes
113140,28,Male,Black,PhD,23,51,10,No,Sales,San Francisco,None,No,No
113141,48,Non-binary,White,Bachelors,8,59,4,No,Finance,San Francisco,None,No,Yes
113142,51,Non-binary,White,High School,7,87,7,No,Operations,Remote,None,No,Yes
113143,53,Male,White,Masters,17,78,7,No,Engineering,Austin,None,No,No
113144,33,Non-binary,White,High School,19,63,6,No,Sales,San Francisco,None,No,Yes
113145,27,Male,White,Masters,3,50,10,No,Sales,Remote,None,No,Yes
113146,48,Non-binary,Hispanic,Bachelors,30,73,6,No,Marketing,Chicago,None,No,No
113147,49,Male,White,Bachelors,30,57,10,No,Sales,Remote,None,No,Yes
113148,47,Male,White,Masters,14,49,7,No,HR,New York,None,No,Yes
113149,38,Female,Black,Masters,8,50,5,No,Marketing,San Francisco,None,No,No
113150,24,Male,Black,Bachelors,3,67,8,No,Finance,San Francisco,None,No,No
113151,39,Female,Other,Masters,10,62,4,No,Marketing,New York,Cognitive,No,No
113152,40,Female,White,High School,28,63,9,Yes,Engineering,San Francisco,None,No,Yes
113153,25,Female,White,Masters,15,52,7,No,Engineering,New York,None,No,Yes
113154,31,Female,White,Bachelors,3,63,5,Yes,Finance,Austin,None,Yes,Yes
113155,40,Male,White,Masters,30,38,5,No,Marketing,Chicago,None,No,Yes
113156,22,Female,White,Masters,28,74,7,No,Engineering,Chicago,None,No,Yes
113157,34,Male,White,Bachelors,14,54,6,Yes,HR,New York,Cognitive,No,No
113158,58,Male,Black,Masters,21,64,4,No,Operations,New York,None,No,No
113159,33,Female,White,High School,20,34,8,No,Marketing,New York,None,No,No
113160,43,Male,White,Masters,1,63,9,Yes,Finance,San Francisco,Physical,No,Yes
113161,54,Male,Hispanic,Bachelors,12,33,7,No,Sales,New York,None,No,No
113162,50,Male,Asian,Masters,11,75,9,Yes,Sales,New York,None,No,Yes
113163,36,Female,White,Bachelors,16,54,8,No,Engineering,San Francisco,None,No,Yes
113164,23,Female,White,Masters,12,52,7,No,Operations,Austin,None,No,Yes
113165,34,Male,White,Bachelors,7,59,3,No,Sales,Chicago,None,No,No
113166,29,Female,Hispanic,Bachelors,9,79,5,No,Engineering,New York,None,No,Yes
113167,45,Female,White,PhD,27,37,9,No,Finance,Remote,None,No,Yes
113168,39,Male,Hispanic,Masters,11,54,5,No,Operations,Remote,None,No,Yes
113169,50,Male,Hispanic,Bachelors,26,27,8,Yes,Sales,San Francisco,None,No,No
113170,28,Male,Hispanic,High School,25,86,7,Yes,Marketing,San Francisco,None,No,Yes
113171,44,Female,White,Masters,12,63,10,Yes,Finance,Austin,None,No,Yes
113172,42,Female,Asian,High School,6,49,5,Yes,HR,New York,None,No,No
113173,45,Male,White,Masters,16,92,7,No,HR,Chicago,None,No,Yes
113174,29,Female,Hispanic,Bachelors,27,73,5,No,Engineering,San Francisco,Cognitive,No,No
113175,61,Male,White,High School,6,55,7,No,Finance,New York,None,No,No
113176,44,Female,Asian,Bachelors,30,58,8,Yes,HR,Remote,None,No,Yes
113177,53,Male,Asian,Masters,15,69,3,No,Engineering,New York,Physical,No,Yes
113178,30,Female,Other,PhD,28,64,5,Yes,Marketing,New York,None,No,Yes
113179,60,Non-binary,Other,Bachelors,3,49,5,Yes,Sales,Austin,None,No,No
113180,58,Male,White,High School,10,100,6,No,Operations,Chicago,None,No,No
113181,59,Female,Black,Bachelors,25,85,4,No,Sales,New York,None,No,No
113182,61,Male,White,High School,19,78,5,No,Finance,San Francisco,None,No,Yes
113183,62,Male,White,PhD,9,64,6,No,Engineering,San Francisco,None,No,No
113184,23,Female,White,Bachelors,22,54,8,Yes,Sales,Chicago,None,No,No
113185,58,Non-binary,White,High School,26,100,9,No,HR,San Francisco,None,No,Yes
113186,40,Male,White,Masters,5,78,5,No,HR,San Francisco,None,No,Yes
113187,24,Female,Black,High School,19,59,4,No,HR,Remote,None,No,No
113188,48,Male,White,Bachelors,7,82,4,Yes,HR,Austin,None,No,Yes
113189,45,Female,Other,Bachelors,23,89,6,No,HR,New York,None,No,No
113190,33,Non-binary,White,Bachelors,25,54,9,No,HR,San Francisco,None,No,No
113191,45,Female,White,Bachelors,21,58,8,Yes,Finance,Austin,None,No,No
113192,46,Male,Black,Bachelors,20,46,10,No,Operations,Austin,None,No,Yes
113193,35,Male,White,Bachelors,22,63,4,Yes,Operations,New York,None,No,Yes
113194,29,Male,Black,Bachelors,10,68,8,No,Finance,New York,None,No,Yes
113195,40,Female,White,PhD,17,87,6,No,Engineering,Remote,None,No,Yes
113196,33,Female,Hispanic,High School,0,69,8,No,Finance,San Francisco,None,No,No
113197,27,Male,White,Masters,0,76,5,No,Sales,San Francisco,None,No,No
113198,47,Male,White,Masters,23,71,7,Yes,Operations,Austin,None,No,Yes
113199,25,Female,White,Bachelors,22,71,7,No,Sales,New York,None,No,Yes
113200,26,Male,Asian,Masters,2,62,9,No,Operations,San Francisco,None,No,Yes
113201,57,Female,White,Masters,16,68,8,No,Operations,New York,None,No,No
113202,38,Male,Hispanic,Bachelors,7,76,7,Yes,Engineering,San Francisco,None,No,Yes
113203,45,Female,Black,Bachelors,7,66,8,No,Marketing,San Francisco,None,No,No
113204,28,Male,Black,Bachelors,21,44,6,No,Finance,San Francisco,None,No,No
113205,59,Female,White,High School,26,74,7,No,HR,Remote,None,No,No
113206,33,Male,White,Bachelors,12,90,5,No,HR,Remote,None,No,Yes
113207,31,Female,White,Masters,22,79,6,No,Finance,Chicago,None,No,Yes
113208,62,Male,White,Bachelors,2,59,5,No,HR,Remote,None,No,No
113209,54,Male,Other,Bachelors,3,56,6,No,Sales,New York,None,No,No
113210,34,Male,Hispanic,Bachelors,18,100,7,No,Sales,San Francisco,None,No,Yes
113211,35,Female,Hispanic,Masters,4,90,7,No,Engineering,Chicago,Cognitive,No,No
113212,28,Male,White,Masters,13,67,5,No,HR,Chicago,None,No,Yes
113213,32,Female,White,Bachelors,10,86,6,No,Marketing,Austin,None,No,No
113214,51,Female,White,High School,22,28,5,No,Sales,Austin,None,No,No
113215,50,Male,Hispanic,Bachelors,23,61,8,No,Engineering,New York,None,No,Yes
113216,39,Female,White,Bachelors,19,51,5,No,Sales,Remote,None,No,No
113217,58,Female,Asian,Bachelors,28,64,7,Yes,Marketing,San Francisco,None,No,Yes
113218,49,Female,White,Masters,10,85,8,No,Engineering,Austin,None,No,Yes
113219,29,Male,White,High School,13,44,4,No,HR,Austin,None,No,No
113220,36,Non-binary,White,Bachelors,5,56,6,No,Sales,Remote,None,No,No
113221,25,Male,White,Masters,18,95,4,No,HR,Remote,None,No,Yes
113222,31,Female,White,Bachelors,11,80,7,Yes,Marketing,Chicago,None,No,No
113223,43,Female,Asian,High School,24,63,9,No,Finance,Austin,None,No,No
113224,28,Male,White,Masters,14,88,7,No,Marketing,Chicago,None,No,Yes
113225,40,Female,Hispanic,Masters,2,83,3,Yes,Sales,Chicago,None,No,Yes
113226,27,Female,White,Bachelors,19,80,8,No,Operations,Austin,Physical,No,No
113227,26,Male,Hispanic,High School,13,66,9,No,Engineering,Chicago,None,No,Yes
113228,22,Female,White,PhD,13,39,5,No,Finance,Austin,None,No,No
113229,32,Male,Asian,Bachelors,3,85,9,No,Finance,New York,None,No,Yes
113230,43,Male,Asian,Bachelors,0,58,6,No,Marketing,New York,None,No,No
113231,22,Female,White,Masters,18,58,10,No,Engineering,Chicago,Sensory,No,Yes
113232,56,Female,Asian,High School,16,78,4,No,Operations,San Francisco,None,No,Yes
113233,48,Non-binary,White,High School,11,49,6,No,Sales,New York,None,No,Yes
113234,52,Male,White,Bachelors,18,35,10,No,Sales,Austin,None,No,Yes
113235,26,Male,Asian,Bachelors,16,68,3,No,HR,San Francisco,None,No,Yes
113236,27,Male,Asian,High School,10,56,9,No,Engineering,New York,None,No,Yes
113237,47,Male,Hispanic,Bachelors,1,48,9,No,Sales,San Francisco,None,No,Yes
113238,49,Female,Asian,Bachelors,9,65,4,No,Marketing,Austin,None,No,Yes
113239,32,Female,White,Masters,30,73,4,No,Finance,New York,None,No,Yes
113240,31,Male,White,High School,12,42,5,No,HR,San Francisco,None,No,No
113241,54,Male,White,PhD,30,48,8,Yes,HR,New York,None,No,No
113242,39,Male,Hispanic,Masters,17,53,8,No,Operations,San Francisco,None,No,No
113243,50,Male,Other,Bachelors,18,73,7,Yes,Finance,Austin,None,No,No
113244,49,Female,Black,PhD,30,81,9,Yes,HR,New York,None,No,Yes
113245,32,Male,Hispanic,Bachelors,26,82,8,No,Operations,Chicago,Physical,No,No
113246,25,Female,White,High School,9,32,5,No,HR,Chicago,None,No,Yes
113247,58,Female,White,High School,8,42,7,No,Engineering,Austin,None,No,No
113248,38,Female,White,Bachelors,21,72,7,No,Engineering,San Francisco,None,No,No
113249,40,Male,Black,Bachelors,25,63,7,Yes,Sales,Remote,None,No,Yes
113250,32,Male,Asian,Masters,15,60,10,Yes,Operations,Austin,None,No,No
113251,24,Male,Other,Masters,14,63,5,Yes,Engineering,Austin,None,No,Yes
113252,49,Female,White,High School,13,64,4,No,Engineering,Remote,None,No,No
113253,28,Female,Hispanic,Masters,0,94,5,No,Sales,San Francisco,Physical,No,No
113254,40,Female,White,Masters,28,100,4,No,HR,New York,None,No,Yes
113255,29,Male,White,PhD,9,51,8,No,HR,Austin,None,No,Yes
113256,27,Male,Asian,Masters,20,46,9,No,HR,Remote,None,No,Yes
113257,40,Male,White,Bachelors,4,80,4,No,Sales,New York,None,No,No
113258,52,Female,Other,High School,22,100,8,No,HR,New York,None,No,No
113259,22,Male,White,PhD,13,56,6,No,HR,Chicago,None,No,Yes
113260,26,Male,White,Bachelors,11,50,7,No,Finance,Remote,None,No,Yes
113261,28,Female,Asian,Bachelors,18,81,7,No,Sales,Remote,None,No,No
113262,34,Male,Black,High School,24,95,8,Yes,Sales,Austin,None,No,Yes
113263,47,Male,Black,Masters,19,75,8,No,Operations,San Francisco,None,No,Yes
113264,41,Female,Hispanic,Bachelors,7,43,10,Yes,Sales,Austin,None,No,No
113265,24,Male,White,Masters,8,76,9,No,Engineering,San Francisco,None,No,Yes
113266,51,Male,White,Bachelors,15,75,6,Yes,Marketing,New York,None,Yes,No
113267,44,Female,White,Masters,10,59,5,Yes,HR,San Francisco,None,No,No
113268,47,Female,Hispanic,Masters,20,42,7,Yes,Marketing,Austin,None,No,Yes
113269,39,Male,Asian,Masters,3,79,6,No,Sales,New York,None,No,Yes
113270,45,Female,Black,Bachelors,22,71,4,Yes,Marketing,New York,None,No,No
113271,31,Male,Black,Masters,3,55,6,No,Marketing,New York,None,No,Yes
113272,33,Male,White,Bachelors,24,60,3,No,Engineering,Austin,None,No,Yes
113273,47,Male,Hispanic,PhD,13,39,4,No,Operations,New York,None,No,Yes
113274,42,Male,White,Bachelors,20,56,7,No,Operations,San Francisco,None,No,Yes
113275,34,Male,Black,High School,18,63,9,No,Finance,Chicago,Cognitive,No,Yes
113276,35,Male,Hispanic,Bachelors,26,50,9,Yes,Marketing,New York,None,No,Yes
113277,27,Male,Other,Masters,30,36,9,Yes,Engineering,Austin,None,No,Yes
113278,62,Male,Hispanic,High School,8,57,6,No,Operations,Chicago,None,No,No
113279,32,Male,Asian,Masters,2,67,5,No,Sales,Chicago,Cognitive,No,No
113280,45,Female,Black,High School,25,82,5,No,Finance,Chicago,None,No,No
113281,46,Male,Black,Bachelors,6,35,6,No,Marketing,San Francisco,None,No,Yes
113282,48,Female,White,Bachelors,23,77,8,Yes,Marketing,San Francisco,None,No,Yes
113283,54,Female,White,High School,16,52,10,No,Engineering,Remote,None,No,No
113284,41,Male,White,PhD,10,49,10,No,Sales,New York,None,No,Yes
113285,37,Female,Asian,Bachelors,22,61,8,No,Sales,New York,None,No,No
113286,29,Male,Asian,High School,8,61,7,No,Engineering,New York,None,No,Yes
113287,48,Male,Hispanic,Masters,20,63,7,Yes,Engineering,Chicago,None,No,No
113288,30,Female,White,Masters,18,42,5,No,HR,Austin,None,No,No
113289,34,Male,Hispanic,Masters,0,57,5,No,Engineering,New York,None,No,No
113290,62,Female,Hispanic,Masters,7,44,4,No,HR,Austin,None,No,No
113291,54,Male,Hispanic,Bachelors,11,71,7,No,Sales,Austin,None,Yes,Yes
113292,50,Male,Asian,Bachelors,8,32,3,Yes,Sales,Remote,None,No,Yes
113293,42,Female,White,Bachelors,25,74,7,No,HR,Chicago,None,No,No
113294,31,Female,Hispanic,Bachelors,23,91,4,No,Finance,Remote,None,No,Yes
113295,47,Male,Asian,Bachelors,17,61,6,No,Operations,New York,None,No,Yes
113296,49,Female,White,Bachelors,5,83,6,No,Marketing,San Francisco,None,No,Yes
113297,23,Female,Other,Bachelors,11,71,6,No,Marketing,Chicago,None,No,Yes
113298,38,Male,Asian,Bachelors,28,82,3,Yes,HR,New York,Physical,No,Yes
113299,52,Male,White,Bachelors,23,51,7,No,Sales,Austin,None,No,Yes
113300,38,Male,Black,PhD,17,48,3,No,HR,Austin,Physical,No,No
113301,22,Female,White,Bachelors,7,65,5,No,HR,New York,Sensory,No,Yes
113302,50,Male,Asian,Bachelors,12,70,6,No,Marketing,New York,None,No,No
113303,22,Male,White,High School,25,83,3,Yes,HR,Chicago,None,Yes,Yes
113304,47,Female,White,High School,27,52,7,Yes,Operations,Austin,None,No,Yes
113305,27,Male,White,Bachelors,23,93,7,No,Marketing,New York,None,No,Yes
113306,45,Male,Asian,High School,7,74,6,Yes,HR,New York,None,Yes,No
113307,55,Male,White,High School,15,67,8,Yes,Sales,Remote,Sensory,No,Yes
113308,48,Female,White,Bachelors,16,75,5,Yes,HR,Remote,None,No,No
113309,39,Male,White,Bachelors,4,67,8,Yes,Finance,Austin,None,No,No
113310,23,Non-binary,Black,Masters,11,82,8,No,Finance,New York,None,No,No
113311,56,Female,Hispanic,Bachelors,17,100,6,No,Marketing,Remote,None,No,Yes
113312,45,Female,White,Bachelors,14,70,7,Yes,Sales,Chicago,None,No,No
113313,56,Female,White,Masters,19,55,3,No,Engineering,New York,None,No,Yes
113314,23,Male,White,High School,8,59,8,No,Marketing,Chicago,None,No,Yes
113315,56,Female,White,PhD,19,53,3,No,Engineering,Chicago,None,No,No
113316,59,Male,Hispanic,High School,29,50,8,Yes,HR,Austin,None,No,Yes
113317,32,Female,Black,Masters,24,57,7,Yes,Engineering,New York,None,No,Yes
113318,26,Male,White,Masters,9,77,8,No,Operations,Austin,None,No,Yes
113319,32,Female,White,Bachelors,17,68,6,No,Operations,San Francisco,None,No,No
113320,55,Female,White,Bachelors,6,80,5,No,Marketing,Chicago,None,No,No
113321,34,Male,Other,High School,23,70,6,Yes,Operations,San Francisco,None,No,Yes
113322,36,Non-binary,Hispanic,Masters,14,74,6,No,Sales,Remote,None,No,No
113323,25,Female,White,Masters,27,61,3,No,Finance,San Francisco,None,No,Yes
113324,45,Male,Asian,High School,26,83,6,No,Operations,Austin,None,No,No
113325,37,Male,Hispanic,Bachelors,17,87,7,No,Marketing,Austin,None,No,No
113326,40,Male,Asian,Bachelors,17,72,9,No,Engineering,New York,None,No,Yes
113327,22,Male,White,High School,28,61,5,No,Marketing,Chicago,None,No,Yes
113328,54,Female,Black,Masters,15,69,4,No,Marketing,Chicago,None,No,Yes
113329,41,Female,Black,Masters,27,54,5,No,Operations,New York,None,No,No
113330,36,Male,Hispanic,Bachelors,18,46,8,No,Sales,Austin,None,No,No
113331,45,Male,White,Bachelors,13,55,6,Yes,Finance,Remote,None,No,Yes
113332,52,Non-binary,Other,Masters,2,63,7,Yes,Finance,New York,None,No,No
113333,39,Female,White,Bachelors,17,69,8,No,Finance,San Francisco,None,No,Yes
113334,34,Male,White,Masters,24,62,5,Yes,HR,Remote,None,No,No
113335,27,Female,Black,High School,30,51,8,No,Engineering,Chicago,None,No,No
113336,38,Female,Asian,High School,29,59,7,No,Marketing,Austin,Cognitive,No,Yes
113337,48,Female,White,Bachelors,1,70,6,No,HR,Austin,None,No,No
113338,46,Female,Asian,Masters,22,63,2,No,HR,New York,None,No,Yes
113339,56,Non-binary,White,Bachelors,11,82,10,No,Marketing,San Francisco,None,No,No
113340,59,Female,Hispanic,Bachelors,19,70,8,No,Finance,New York,None,No,Yes
113341,61,Male,White,Masters,6,66,9,No,Engineering,San Francisco,None,No,Yes
113342,31,Male,Asian,High School,12,81,7,No,Operations,New York,None,No,Yes
113343,27,Male,Black,High School,10,72,8,No,Sales,San Francisco,None,No,No
113344,48,Male,Other,Masters,29,54,5,No,Sales,Chicago,None,No,No
113345,22,Male,Hispanic,Masters,20,31,5,No,Sales,Chicago,None,No,Yes
113346,48,Male,White,Bachelors,25,46,5,No,Operations,New York,None,No,Yes
113347,56,Male,White,Bachelors,0,59,5,No,Marketing,San Francisco,None,Yes,Yes
113348,34,Female,White,Bachelors,13,70,6,Yes,Finance,Austin,None,No,No
113349,36,Female,Hispanic,Masters,12,67,6,No,Marketing,New York,None,No,No
