enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change
29729,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,33,Yes
21687,city_90,0.698,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,>4,6,Yes
25046,city_21,0.624,Unknown,Has relevent experience,Unknown,Graduate,STEM,<1,10/49,Unknown,Unknown,8,Yes
13615,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,Unknown,4,Yes
25119,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,NGO,1,40,Yes
5905,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,94,Yes
7407,city_55,0.739,Male,No relevent experience,Full time course,Masters,STEM,5,Unknown,Unknown,1,50,Yes
10755,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,18,Unknown,Unknown,1,268,Yes
30069,city_102,0.804,Male,No relevent experience,Part time course,Masters,STEM,7,Unknown,Unknown,>4,139,Yes
15199,city_103,0.92,Unknown,Has relevent experience,Part time course,Graduate,Business Degree,14,<10,Pvt Ltd,1,9,Yes
6535,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,100,Yes
13551,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Pvt Ltd,2,136,Yes
11149,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,9,Unknown,Unknown,1,106,Yes
13234,city_19,0.682,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Early Stage Startup,>4,25,Yes
17729,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,6,Unknown,Unknown,1,85,Yes
19323,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Early Stage Startup,2,90,Yes
1011,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,never,31,Yes
28497,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,46,Yes
17330,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Unknown,Unknown,1,19,Yes
13658,city_150,0.698,Unknown,No relevent experience,Part time course,Graduate,STEM,9,Unknown,Unknown,1,53,Yes
21114,city_103,0.92,Unknown,No relevent experience,Part time course,Graduate,STEM,1,Unknown,Unknown,never,99,Yes
15354,city_74,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,6,<10,Other,2,85,Yes
13299,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,17,Yes
19515,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,6,Yes
10557,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,9,50-99,Early Stage Startup,never,218,Yes
19382,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,3,Yes
9736,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,>4,109,Yes
9034,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,2,6,Yes
5253,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,119,Yes
5196,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,77,Yes
17201,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,never,2,Yes
19592,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Unknown,Unknown,3,65,Yes
29698,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,never,280,Yes
12044,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Masters,STEM,12,Unknown,Unknown,>4,19,Yes
19893,city_106,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Unknown,Unknown,1,98,Yes
213,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,22,Yes
33156,city_160,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,1,22,Yes
6219,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,88,Yes
13478,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Funded Startup,Unknown,32,Yes
23963,city_90,0.698,Unknown,No relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,91,Yes
26234,city_114,0.925999999999999,Female,No relevent experience,Part time course,High School,Unknown,3,10/49,Public Sector,1,28,Yes
24736,city_128,0.527,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,160,Yes
32458,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,500-999,Pvt Ltd,2,72,Yes
20462,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,Unknown,20,Yes
12634,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,2,114,Yes
19931,city_114,0.925999999999999,Unknown,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,2,122,Yes
14149,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,32,Yes
31518,city_21,0.624,Male,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Pvt Ltd,never,21,Yes
22553,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,135,Yes
22545,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,30,Yes
23563,city_116,0.743,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,2,102,Yes
12508,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,8,Unknown,Unknown,1,146,Yes
8655,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,80,Yes
8294,city_83,0.922999999999999,Unknown,No relevent experience,no_enrollment,Masters,Humanities,>20,Unknown,Unknown,>4,24,Yes
7309,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,100,Yes
30575,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Unknown,Unknown,1,6,Yes
30510,city_16,0.91,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,114,Yes
30675,city_162,0.767,Male,Has relevent experience,Part time course,Unknown,Unknown,2,<10,Early Stage Startup,1,74,Yes
22442,city_21,0.624,Female,No relevent experience,Unknown,Masters,STEM,6,Unknown,Unknown,2,43,Yes
23893,city_65,0.802,Female,No relevent experience,no_enrollment,Masters,STEM,14,Unknown,Unknown,1,11,Yes
30664,city_136,0.897,Unknown,No relevent experience,Part time course,Phd,STEM,5,10000+,Public Sector,2,7,Yes
6810,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,6,Yes
32292,city_73,0.754,Female,Has relevent experience,Part time course,Graduate,STEM,8,Unknown,Unknown,3,57,Yes
23661,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,>4,31,Yes
7413,city_114,0.925999999999999,Unknown,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,1,126,Yes
19474,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,1,50,Yes
15401,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,204,Yes
17741,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,48,Yes
29826,city_118,0.722,Male,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Unknown,never,24,Yes
20788,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,24,Yes
1684,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,40,Yes
21605,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Unknown,never,140,Yes
25820,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,10000+,Pvt Ltd,1,145,Yes
19670,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,1,56,Yes
32755,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,>4,59,Yes
32488,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,24,Yes
13921,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,Business Degree,15,10000+,Pvt Ltd,>4,6,Yes
18234,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,2,112,Yes
30285,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,Unknown,Unknown,1,28,Yes
1602,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,75,Yes
15154,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,10,Yes
30089,city_126,0.479,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,>20,Unknown,Unknown,2,26,Yes
26160,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,106,Yes
13579,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,80,Yes
23468,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,88,Yes
31213,city_73,0.754,Male,Has relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,1,52,Yes
21824,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,16,Unknown,Unknown,Unknown,91,Yes
23242,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,20,Unknown,Unknown,>4,152,Yes
5213,city_114,0.925999999999999,Unknown,No relevent experience,Part time course,High School,Unknown,2,1000-4999,Pvt Ltd,1,39,Yes
31237,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,151,Yes
7925,city_36,0.893,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,63,Yes
19411,city_162,0.767,Unknown,Has relevent experience,Part time course,Masters,Humanities,15,1000-4999,Pvt Ltd,1,124,Yes
18624,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Pvt Ltd,1,286,Yes
30768,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,112,Yes
20470,city_114,0.925999999999999,Unknown,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,18,Yes
10851,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,26,Yes
69,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,23,Yes
27545,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,40,Yes
16019,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,10,Yes
327,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Other,1,78,Yes
22513,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,NGO,1,43,Yes
19514,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,2,110,Yes
1901,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,40,Yes
33212,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,161,Yes
30751,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,50,Yes
7160,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,1,111,Yes
8187,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Unknown,Unknown,1,7,Yes
24269,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,Unknown,19,<10,Pvt Ltd,2,7,Yes
4996,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,9,Unknown,Unknown,never,50,Yes
22614,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,68,Yes
2024,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Pvt Ltd,never,21,Yes
24221,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,1,34,Yes
25331,city_24,0.698,Unknown,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,1,42,Yes
9988,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,500-999,Pvt Ltd,>4,30,Yes
9629,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,166,Yes
20934,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,never,2,Yes
995,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,3,29,Yes
2778,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,Unknown,5000-9999,Unknown,1,214,Yes
8270,city_45,0.89,Unknown,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,326,Yes
27296,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,134,Yes
14702,city_11,0.55,Unknown,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,4,Yes
16786,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Pvt Ltd,1,21,Yes
32778,city_83,0.922999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,17,Yes
11933,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,46,Yes
15814,city_159,0.843,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,4,134,Yes
28952,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,12,Yes
26519,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,3,50,Yes
6801,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,23,Yes
11537,city_42,0.563,Unknown,No relevent experience,Full time course,Unknown,Unknown,2,10/49,Unknown,1,20,Yes
6942,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,Unknown,11,Yes
30734,city_145,0.555,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,Unknown,Unknown,never,26,Yes
17768,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,41,Yes
24421,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,3,13,Yes
9141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,6,Yes
21508,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,96,Yes
6094,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Funded Startup,2,27,Yes
27708,city_94,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Unknown,Unknown,24,Yes
9215,city_11,0.55,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Public Sector,4,19,Yes
23977,city_123,0.738,Unknown,Has relevent experience,Full time course,Graduate,STEM,17,Unknown,Unknown,3,13,Yes
32454,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,105,Yes
8771,city_73,0.754,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,2,14,Yes
28825,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,1,18,Yes
12862,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Public Sector,1,56,Yes
8008,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,54,Yes
13270,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,23,Yes
15099,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,97,Yes
31783,city_11,0.55,Male,No relevent experience,Unknown,Graduate,STEM,5,Unknown,Unknown,never,38,Yes
27712,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,71,Yes
5842,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,4,55,Yes
17965,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,94,Yes
24015,city_11,0.55,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,never,4,Yes
2636,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,Unknown,Unknown,1,70,Yes
29490,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,3,140,Yes
28856,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,8,Unknown,Unknown,1,3,Yes
22215,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,9,Yes
811,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,9,Yes
31703,city_21,0.624,Unknown,Has relevent experience,Unknown,Unknown,Unknown,5,Unknown,Unknown,1,139,Yes
18571,city_21,0.624,Female,Has relevent experience,Unknown,Masters,STEM,7,50-99,Pvt Ltd,1,12,Yes
4935,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,144,Yes
12178,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,168,Yes
32322,city_102,0.804,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,never,5,Yes
11746,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,23,Yes
11964,city_101,0.557999999999999,Male,No relevent experience,Full time course,Graduate,Other,4,Unknown,Unknown,1,43,Yes
20905,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,29,Yes
19339,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,67,Yes
18430,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,316,Yes
4981,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,1,128,Yes
7580,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,212,Yes
23328,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,45,Yes
23343,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,Unknown,18,Yes
28558,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,54,Yes
10305,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,46,Yes
4186,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,18,Yes
2242,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,never,254,Yes
27110,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Unknown,never,196,Yes
30753,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,60,Yes
26910,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,24,Yes
32684,city_91,0.691,Male,Has relevent experience,Unknown,Graduate,Humanities,11,Unknown,Unknown,1,20,Yes
29064,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,14,Yes
27755,city_61,0.912999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,15,Yes
11960,city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,7,Unknown,Pvt Ltd,1,24,Yes
27190,city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,80,Yes
18179,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,17,Yes
7029,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,29,Yes
5694,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,never,37,Yes
17862,city_149,0.689,Female,Has relevent experience,Full time course,Graduate,STEM,14,Unknown,Unknown,>4,51,Yes
19366,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,92,Yes
25030,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,<1,Unknown,Unknown,never,13,Yes
10577,city_143,0.74,Male,Has relevent experience,Part time course,Masters,STEM,20,Unknown,Unknown,1,39,Yes
1836,city_21,0.624,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,1,Unknown,Unknown,Unknown,26,Yes
20820,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,8,Yes
7939,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,45,Yes
14578,city_64,0.665999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19,Yes
5778,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,36,Yes
7330,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,Unknown,Unknown,>4,32,Yes
28625,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,2,258,Yes
13019,city_160,0.92,Unknown,No relevent experience,no_enrollment,Phd,STEM,>20,Unknown,Unknown,>4,20,Yes
5510,city_116,0.743,Unknown,No relevent experience,no_enrollment,Masters,Humanities,18,Unknown,Unknown,Unknown,17,Yes
32038,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,1,34,Yes
9158,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,Unknown,5000-9999,Unknown,1,13,Yes
21509,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,72,Yes
12885,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,2,20,Yes
10406,city_149,0.689,Unknown,No relevent experience,Full time course,Primary School,Unknown,4,Unknown,Unknown,1,42,Yes
31042,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,14,Unknown,Unknown,2,46,Yes
2831,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,304,Yes
5894,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,64,Yes
24724,city_159,0.843,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,never,40,Yes
30552,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,56,Yes
10135,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,Unknown,Unknown,>4,314,Yes
1888,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,>4,31,Yes
9612,city_16,0.91,Unknown,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Unknown,never,5,Yes
32325,city_143,0.74,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,17,Yes
28767,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,30,Yes
26117,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,3,Unknown,Unknown,1,78,Yes
23349,city_50,0.895999999999999,Male,Has relevent experience,no_enrollment,Masters,Unknown,>20,1000-4999,Public Sector,1,308,Yes
944,city_21,0.624,Unknown,Has relevent experience,Part time course,High School,Unknown,1,<10,Pvt Ltd,never,10,Yes
17280,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,1,18,Yes
4671,city_74,0.579,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,1,16,Yes
21437,city_123,0.738,Male,No relevent experience,no_enrollment,Phd,STEM,>20,Unknown,Unknown,>4,50,Yes
15452,city_21,0.624,Unknown,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,never,20,Yes
14446,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,never,55,Yes
18177,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,6,50-99,Public Sector,2,47,Yes
12330,city_160,0.92,Unknown,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,1,143,Yes
2874,city_41,0.827,Unknown,Has relevent experience,Part time course,Masters,Unknown,18,10000+,Pvt Ltd,>4,49,Yes
14407,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,Unknown,Unknown,1,101,Yes
17687,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,30,Yes
25829,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,No Major,9,Unknown,Unknown,2,56,Yes
11946,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,>4,43,Yes
20586,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,Unknown,Unknown,1,29,Yes
4447,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,69,Yes
31463,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Pvt Ltd,never,16,Yes
28853,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,4,Unknown,Unknown,2,76,Yes
4241,city_160,0.92,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,1,17,Yes
5149,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,64,Yes
29319,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,2,29,Yes
